step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
46,6,55.6,5,0,0,1,13.86,96.38,0_OFFLOAD
47,6,73.8,4,0,0,2,14.41,99.04,0_FULL
48,6,50.2,5,0,0,1,13.96,84.41,0_OFFLOAD
49,6,69.5,4,0,0,2,14.75,94.41,0_FULL
50,6,65.4,5,0,0,1,13.15,99.06,0_OFFLOAD
51,6,30.7,4,0,0,2,14.6,92.63,0_FULL
52,6,48.7,5,0,0,1,14.19,85.12,0_OFFLOAD
53,6,37.7,4,0,0,2,14.83,85.76,0_LITE
54,6,33.9,4,1,0,1,15.01,80.77,0_OFFLOAD
55,6,25.1,4,0,0,2,15.09,84.32,0_LITE
56,6,29.2,4,1,0,1,15.11,87.5,0_OFFLOAD
57,6,48.7,4,0,0,2,14.82,88.15,0_LITE
58,6,72.0,4,1,0,1,14.6,91.58,0_OFFLOAD
59,6,48.1,4,0,0,2,14.67,88.57,0_LITE
60,6,52.6,4,1,0,1,13.25,100.33,0_OFFLOAD
61,6,40.3,4,0,0,2,14.67,89.74,0_LITE
62,6,64.5,4,1,0,1,13.81,86.08,5_SKIP
63,6,54.1,3,1,1,1,13.51,93.81,0_OFFLOAD
64,6,41.7,3,0,1,2,13.61,99.59,0_FULL
65,6,18.2,4,0,1,1,12.86,95.87,0_OFFLOAD
66,6,42.9,3,0,1,2,13.86,100.95,0_FULL
67,6,75.7,4,0,1,1,12.53,114.58,0_OFFLOAD
68,6,60.0,3,0,1,2,14.48,97.59,0_FULL
69,6,38.7,4,0,1,1,13.52,96.62,0_OFFLOAD
70,6,88.7,3,0,1,2,14.17,95.97,0_FULL
71,6,56.8,4,0,1,1,13.29,100.35,0_OFFLOAD
72,6,86.9,3,0,1,2,14.22,88.19,0_FULL
73,6,44.5,4,0,1,1,13.64,94.26,0_OFFLOAD
74,6,53.1,3,0,1,2,14.65,87.22,0_FULL
75,6,35.2,4,0,1,1,13.4,105.82,0_OFFLOAD
76,6,32.5,3,0,1,2,14.87,84.22,0_FULL
77,6,65.3,4,0,1,1,13.85,96.33,0_OFFLOAD
78,6,44.8,3,0,1,2,14.18,99.61,0_LITE
79,6,56.4,3,1,1,1,12.59,105.84,0_OFFLOAD
80,6,43.5,3,0,1,2,13.69,99.11,0_LITE
81,6,68.3,3,1,1,1,12.34,100.87,0_OFFLOAD
82,6,53.8,3,0,1,2,13.43,99.55,0_LITE
83,6,57.8,3,1,1,1,12.59,96.22,0_OFFLOAD
84,6,51.2,3,0,1,2,13.84,94.4,0_LITE
85,6,60.4,3,1,1,1,12.26,105.37,0_OFFLOAD
86,6,29.4,3,0,1,2,13.84,94.35,0_LITE
87,6,41.8,3,1,1,1,12.97,102.0,0_OFFLOAD
